transactionId,fileHeaderDate,accountNumber,transactionType,batchLocation,batchNumber,updateBatchDate,relatedFileNumber,actionName,relatedFileKey,doNotReportFlag,explanation,minorAssetsClass,owningPortfolio,posterInitials,transactionSubtype,cashEffect,cashPaidOut,brokerNumber,oldBalance,newBalance
TXN000146,20250611,ACC000000146,99,CHE,456222,20260225,810097,ADJ,48000349,N,AUTO-GENERATED TRANSACTION,30,556536,RS,3,-26754.23,0.00,45662,123456789012345678.123,2417251.69
TXN000147,20250202,ACC000000147,62,DEL,254458,20260225,810613,REV,48000916,N,AUTO-GENERATED TRANSACTION,17,556503,AK,18,42551.93,0.00,45646,1856675,1855971.54
TXN000148,20251126,ACC000000148,24,MUM,786630,20260225,810695,POST,48000465,Y,AUTO-GENERATED TRANSACTION,43,556504,RS,31,-3511.65,0.00,45912,2008818,1998314.08
TXN000149,20250226,ACC000000149,28,PUN,848083,20260225,810169,REV,48000431,N,AUTO-GENERATED TRANSACTION,88,556549,MT,15,-23783.96,0.00,45535,1834218,1834535.96
TXN000150,20251207,ACC000000150,73,HYD,688326,20260225,810419,ADJ,48000520,Y,AUTO-GENERATED TRANSACTION,63,556575,VP,19,38961.33,0.00,45491,1130633,1118194.35
TXN000151,20250218,ACC000000151,44,CHE,883361,20260225,810191,POST,48000925,N,AUTO-GENERATED TRANSACTION,97,556526,MT,25,12.3456,0.00,45474,1071250,1104885.11
TXN000152,20251113,ACC000000152,92,PUN,334195,20260225,810494,POST,48000240,Y,AUTO-GENERATED TRANSACTION,63,556529,VP,39,15635.42,0.00,45325,1945676,1958065.71
TXN000153,20250927,ACC000000153,67,DEL,954345,20260225,810827,POST,48000580,YES,AUTO-GENERATED TRANSACTION,94,556597,RS,9,-40378.13,0.00,45478,2559951,2544958.49
TXN000154,20250526,ACC000000154,50,DEL,381688,20260225,810194,REV,48000529,N,AUTO-GENERATED TRANSACTION,70,556521,MT,15,28680.90,0.00,45241,123456789012345678.123,2263150.48
TXN000155,20250930,ACC000000155,36,PUN,187011,20260225,810702,ADJ,48000220,N,AUTO-GENERATED TRANSACTION,89,556517,MT,18,30542.32,0.00,45225,2888367,2876700.17
TXN000156,20250503,ACC000000156,94,MUM,546122,20260225,810297,ADJ,48000611,N,AUTO-GENERATED TRANSACTION,11,556596,AK,22,-43984.83,0.00,45444,2543030,2522044.06
TXN000148,20251126,ACC000000148,24,MUM,786630,20260225,810695,POST,48000465,Y,AUTO-GENERATED TRANSACTION,43,556504,RS,31,-3511.65,0.00,45912,2008818,1998314.08
TXN000158,20250102,12345,10,PUN,966615,20260225,810261,POST,48000472,Y,AUTO-GENERATED TRANSACTION,81,556579,RS,21,37399.20,0.00,45131,1275606,1252062.03
TXN000159,20251115,ACC000000159,66,CHE,488746,20260225,810063,REV,48000180,Y,AUTO-GENERATED TRANSACTION,18,556522,MT,23,12.3456,0.00,45554,1448994,1465475.12
TXN000160,20250310,ACC000000160,19,PUN,726943,20260225,810468,REV,48000912,Y,AUTO-GENERATED TRANSACTION,10,556574,AK,29,-46984.00,0.00,45326,2445479,2460496.24
TXN000161,20250909,ACC000000161,39,PUN,251915,20260225,810931,REV,48000404,Y,AUTO-GENERATED TRANSACTION,71,556539,MT,28,21699.99,0.00,45215,2413746,2370854.75
TXN000162,20250313,ACC000000162,70,PUN,255931,20260225,810974,REV,48000964,Y,AUTO-GENERATED TRANSACTION,84,556595,AK,1,31119.05,0.00,45169,2003239,2004111.20
TXN000163,20251228,ACC000000163,65,PUN,822673,20260225,810067,REV,48000090,N,AUTO-GENERATED TRANSACTION,48,556581,AK,39,27487.57,0.00,45727,2235656,2212674.68
TXN000164,20250831,ACC000000164,80,HYD,581469,20260225,810226,ADJ,48000687,Y,AUTO-GENERATED TRANSACTION,39,556528,VP,5,-12334.14,0.00,45837,2164980,2214407.96
TXN000165,20250930,ACC000000165,27,PUN,294383,20260225,810231,POST,48000601,N,AUTO-GENERATED TRANSACTION,40,556518,AK,40,-1529.81,0.00,45853,1992991,2041443.33
TXN000166,20251103,ACC000000166,55,PUN,844898,20260225,810794,ADJ,48000363,N,AUTO-GENERATED TRANSACTION,53,556526,MT,36,-5110.82,0.00,45353,2635677,2617989.17
TXN000167,20250914,ACC000000167,72,DEL,460799,20260225,810085,POST,48000121,Y,AUTO-GENERATED TRANSACTION,79,556501,MT,35,19916.34,0.00,45175,1570524,1560057.93
TXN000168,20250821,ACC000000168,35,MUM,963337,20260225,810585,REV,48000149,N,AUTO-GENERATED TRANSACTION,17,556502,AK,33,12.3456,0.00,45472,1208346,1227492.80
TXN000169,20250321,ACC000000169,74,MUM,365739,20260225,810857,REV,48000989,N,AUTO-GENERATED TRANSACTION,38,556542,MT,25,-27269.83,0.00,45629,1440506,1419783.86
TXN000170,20251212,ACC000000170,76,MUM,574452,20260225,810396,ADJ,48000399,Y,AUTO-GENERATED TRANSACTION,33,556579,VP,1,-5167.32,0.00,45504,2963671,2969102.40
TXN000171,20250313,ACC000000171,53,PUN,771540,20260225,810387,POST,48000938,N,AUTO-GENERATED TRANSACTION,21,556523,VP,32,42148.67,0.00,45607,2743228,2702050.30
TXN000172,20250404,ACC000000172,12,PUN,275334,20260225,810648,REV,48000362,Y,AUTO-GENERATED TRANSACTION,85,556548,AK,17,-1066.40,0.00,45279,2254982,2294856.26
TXN000173,20250224,ACC000000173,65,HYD,631394,20260225,810832,POST,48000737,N,AUTO-GENERATED TRANSACTION,76,556576,AK,4,-22987.33,0.00,45906,2750109,2733516.41
TXN000174,20250329,ACC000000174,13,MUM,817300,20260225,810880,REV,48000817,N,AUTO-GENERATED TRANSACTION,56,556576,AK,3,-14221.13,0.00,45998,2834300,2844814.80
TXN000175,20251201,ACC000000175,82,PUN,219395,20260225,810588,ADJ,48000972,Y,AUTO-GENERATED TRANSACTION,75,556568,MT,37,-43255.44,0.00,45948,123456789012345678.123,2632292.73
TXN000176,20250626,ACC000000176,24,MUM,824066,20260225,810685,POST,48000305,N,AUTO-GENERATED TRANSACTION,27,556519,VP,32,12.3456,0.00,45905,2271422,2311447.83
TXN000177,20250810,ACC000000177,51,PUN,440904,20260225,810080,ADJ,48000288,Y,AUTO-GENERATED TRANSACTION,45,556512,MT,4,22218.30,0.00,45522,2461886,2504369.39
TXN000178,20250323,ACC000000178,11,CHE,473968,20260225,810695,ADJ,48000028,N,AUTO-GENERATED TRANSACTION,78,556582,MT,7,-3670.68,0.00,45480,2828505,2849700.29
TXN000179,20250315,ACC000000179,13,CHE,115002,20260225,810256,REV,48000895,N,AUTO-GENERATED TRANSACTION,91,556528,RS,27,14395.20,0.00,45850,2350382,2325765.99
TXN000180,20250410,ACC000000180,64,MUM,507209,20260225,810974,ADJ,48000857,Y,AUTO-GENERATED TRANSACTION,16,556577,AK,5,24821.22,0.00,45777,2697295,2725754.13
BAD!,abc,XYZ,88,CHE,245726,20260225,810686,POST,48000271,INVALID,AUTO-GENERATED TRANSACTION,71,556520,MT,21,1.23456,0.00,45090,123456789012345678.123,2468319.24
BAD!,abc,XYZ,81,PUN,953285,20260225,810414,POST,48000646,INVALID,AUTO-GENERATED TRANSACTION,98,556513,RS,9,1.23456,0.00,45817,123456789012345678.123,2886864.83
TXN000183,20250807,ACC000000183,69,DEL,910782,20260225,810229,REV,48000023,N,AUTO-GENERATED TRANSACTION,61,556581,MT,16,-17468.48,0.00,45836,123456789012345678.123,2602324.50
BAD!,abc,XYZ,44,MUM,230860,20260225,810914,REV,48000626,INVALID,AUTO-GENERATED TRANSACTION,19,556585,MT,39,1.23456,0.00,45262,123456789012345678.123,2690877.88
TXN000185,20250908,ACC000000185,27,CHE,901615,20260225,810917,REV,48000335,Y,AUTO-GENERATED TRANSACTION,37,556573,RS,1,39920.14,0.00,45880,2734735,2735090.00
BAD!,abc,XYZ,74,DEL,435104,20260225,810440,ADJ,48000331,INVALID,AUTO-GENERATED TRANSACTION,59,556555,AK,14,1.23456,0.00,45447,123456789012345678.123,2618257.42
TXN000187,2025-12-01,ACC000000187,29,HYD,816177,20260225,810445,REV,48000832,Y,AUTO-GENERATED TRANSACTION,38,556566,VP,40,37818.30,0.00,45828,1298510,1279577.64
TXN000188,20250626,ACC000000188,25,HYD,781851,20260225,810434,POST,48000067,Y,AUTO-GENERATED TRANSACTION,24,556512,RS,20,11219.58,0.00,45330,1092576,1127652.54
TXN000189,20250418,ACC000000189,47,MUM,476765,20260225,810059,REV,48000761,Y,AUTO-GENERATED TRANSACTION,53,556563,MT,6,-42470.38,0.00,45714,1669715,1681420.01
BAD!,abc,XYZ,55,PUN,629929,20260225,810358,POST,48000537,INVALID,AUTO-GENERATED TRANSACTION,85,556517,AK,1,1.23456,0.00,45135,123456789012345678.123,2107268.86
BAD!,abc,XYZ,94,HYD,915512,20260225,810597,POST,48000669,INVALID,AUTO-GENERATED TRANSACTION,33,556541,MT,35,1.23456,0.00,45423,123456789012345678.123,1571672.47
TXN000192,20251005,ACC000000192,15,PUN,366498,20260225,810424,ADJ,48000020,YES,AUTO-GENERATED TRANSACTION,79,556548,AK,7,-21532.46,0.00,45511,2869513,2867193.02
TXN000193,20250911,ACC000000193,30,PUN,770563,20260225,810574,REV,48000929,Y,AUTO-GENERATED TRANSACTION,75,556504,AK,29,1092.51,0.00,45990,2866682,2876429.04
TXN000194,2025-12-01,ACC000000194,26,MUM,659521,20260225,810492,REV,48000404,Y,AUTO-GENERATED TRANSACTION,64,556585,VP,30,21454.99,0.00,45610,2395847,2366476.44
TXN000195,20251213,ACC000000195,72,PUN,412173,20260225,810793,POST,48000107,YES,AUTO-GENERATED TRANSACTION,80,556520,MT,18,-32067.11,0.00,45947,1583204,1620985.83
TXN000196,20250828,ACC000000196,38,HYD,740146,20260225,810669,REV,48000076,N,AUTO-GENERATED TRANSACTION,93,556527,MT,37,-23745.26,0.00,45399,123456789012345678.123,2736338.53
BAD_TXN,20250109,ACC000000023,22,HYD,747238,20260225,810282,ADJ,48000269,N,AUTO-GENERATED TRANSACTION,25,556592,MT,3,1822.41,0.00,45231,2521816,2513511.48
TXN000198,20250204,ACC000000198,19,CHE,387353,20260225,810208,POST,48000226,N,AUTO-GENERATED TRANSACTION,72,556561,VP,33,-33399.15,0.00,45569,1258587,1255972.60
TXN000199,20251019,ACC000000199,47,DEL,756090,20260225,810574,ADJ,48000307,N,AUTO-GENERATED TRANSACTION,85,556560,AK,2,22247.48,0.00,45921,1425917,1411788.40
TXN000200,20250705,ACC000000200,28,HYD,551930,20260225,810531,ADJ,48000707,N,AUTO-GENERATED TRANSACTION,31,556581,MT,34,-44809.48,0.00,45865,1710188,1711400.96
TXN000201,20250521,ACC000000201,21,HYD,786765,20260225,810975,POST,48000035,N,AUTO-GENERATED TRANSACTION,20,556508,AK,30,-1419.40,0.00,45021,123456789012345678.123,1647839.72
TXN000202,20250130,ACC000000202,91,CHE,348115,20260225,810082,ADJ,48000328,N,AUTO-GENERATED TRANSACTION,53,556561,MT,11,14100.81,0.00,45287,1721231,1723666.83
TXN000203,20250907,ACC000000203,55,MUM,797651,20260225,810692,REV,48000598,Y,AUTO-GENERATED TRANSACTION,45,556536,VP,37,-17102.70,0.00,45691,1732062,1715543.97
BAD!,abc,XYZ,23,HYD,374921,20260225,810591,POST,48000134,INVALID,AUTO-GENERATED TRANSACTION,87,556513,AK,3,1.23456,0.00,45939,123456789012345678.123,2951766.61
TXN000205,20250621,ACC000000205,44,DEL,109531,20260225,810969,POST,48000357,Y,AUTO-GENERATED TRANSACTION,36,556591,AK,32,38220.28,0.00,45964,2079296,2084255.18
TXN000206,20250616,ACC000000206,94,MUM,587217,20260225,810817,POST,48000687,Y,AUTO-GENERATED TRANSACTION,21,556528,RS,18,-17583.62,0.00,45488,1458776,1488690.84
TXN000207,20250719,ACC000000207,43,PUN,586272,20260225,810271,ADJ,48000749,YES,AUTO-GENERATED TRANSACTION,65,556530,AK,30,34065.64,0.00,45185,2044037,2019444.97
TXN000208,20250318,ACC000000208,42,HYD,317143,20260225,810182,ADJ,48000662,Y,AUTO-GENERATED TRANSACTION,74,556537,MT,6,14667.98,0.00,45997,2649166,2619624.08
TXN000209,20250525,ACC000000209,11,CHE,884167,20260225,810513,POST,48000473,N,AUTO-GENERATED TRANSACTION,51,556540,AK,34,20725.96,0.00,45327,1675941,1667597.64
TXN000210,20250531,ACC000000210,21,CHE,243251,20260225,810042,ADJ,48000876,Y,AUTO-GENERATED TRANSACTION,94,556568,MT,36,40336.93,0.00,45993,2294109,2267279.12
TXN000211,20250420,ACC000000211,29,PUN,651029,20260225,810952,POST,48000703,Y,AUTO-GENERATED TRANSACTION,49,556515,RS,15,12.3456,0.00,45412,1879092,1858129.52
TXN000212,20250610,ACC000000212,65,HYD,873388,20260225,810866,REV,48000526,Y,AUTO-GENERATED TRANSACTION,15,556551,VP,11,-1287.57,0.00,45688,1258043,1218696.78
TXN000213,20250416,ACC000000213,45,PUN,844381,20260225,810448,POST,48000167,N,AUTO-GENERATED TRANSACTION,64,556501,VP,1,-21771.72,0.00,45150,2022019,2028440.86
TXN000214,20250302,ACC000000214,25,DEL,182512,20260225,810501,REV,48000721,Y,AUTO-GENERATED TRANSACTION,87,556533,MT,7,14266.85,0.00,45099,1608608,1654999.01
TXN000215,20250112,ACC000000215,54,HYD,444208,20260225,810009,REV,48000758,Y,AUTO-GENERATED TRANSACTION,14,556582,VP,12,12151.53,0.00,45613,1715947,1689442.89
TXN000216,20250917,ACC000000216,85,CHE,277355,20260225,810726,REV,48000179,N,AUTO-GENERATED TRANSACTION,73,556547,RS,29,-15452.99,0.00,45947,1291457,1313690.76
TXN000217,20250220,ACC000000217,98,CHE,204385,20260225,810422,REV,48000008,N,AUTO-GENERATED TRANSACTION,17,556508,RS,22,-707.47,0.00,45566,1373599,1385255.55
TXN000218,20251004,ACC000000218,68,HYD,137011,20260225,810434,REV,48000420,Y,AUTO-GENERATED TRANSACTION,51,556549,RS,6,38443.50,0.00,45326,1373642,1419663.66
BAD_TXN,20250611,ACC000000219,64,CHE,471861,20260225,810745,ADJ,48000023,N,AUTO-GENERATED TRANSACTION,25,556535,MT,1,13769.90,0.00,45940,1639760,1638800.35
BAD!,abc,XYZ,17,DEL,690658,20260225,810692,POST,48000466,INVALID,AUTO-GENERATED TRANSACTION,25,556546,RS,21,1.23456,0.00,45564,123456789012345678.123,1529239.72
TXN000221,20250727,ACC000000221,24,HYD,483597,20260225,810109,REV,48000009,Y,AUTO-GENERATED TRANSACTION,41,556559,VP,15,-8806.80,0.00,45454,1768953,1721025.04
TXN000222,20251011,ACC000000222,80,PUN,233164,20260225,810280,POST,48000363,N,AUTO-GENERATED TRANSACTION,49,556567,VP,35,26794.80,0.00,45283,2154416,2145920.29
TXN000223,20250529,ACC000000223,48,MUM,647685,20260225,810467,REV,48000615,Y,AUTO-GENERATED TRANSACTION,18,556577,AK,20,-45488.15,0.00,45437,2791879,2785912.88
TXN000224,20250103,ACC000000224,38,HYD,690418,20260225,810423,REV,48000054,Y,AUTO-GENERATED TRANSACTION,83,556529,MT,39,43135.47,0.00,45525,2783131,2742641.15
TXN000225,20250810,ACC000000225,53,HYD,311974,20260225,810531,POST,48000781,Y,AUTO-GENERATED TRANSACTION,67,556537,VP,20,36393.06,0.00,45269,123456789012345678.123,2008707.24
BAD!,abc,XYZ,21,CHE,262230,20260225,810415,ADJ,48000607,INVALID,AUTO-GENERATED TRANSACTION,71,556580,AK,16,1.23456,0.00,45784,123456789012345678.123,1689295.42
TXN000227,2025-12-01,ACC000000227,31,HYD,135157,20260225,810397,POST,48000218,Y,AUTO-GENERATED TRANSACTION,86,556509,VP,25,-27610.84,0.00,45600,1030186,1036226.19
TXN000228,20250302,ACC000000228,37,HYD,412582,20260225,810429,ADJ,48000042,Y,AUTO-GENERATED TRANSACTION,35,556546,MT,34,12.3456,0.00,45030,2764924,2733967.48
TXN000229,20250622,ACC000000229,56,MUM,555810,20260225,810949,ADJ,48000812,N,AUTO-GENERATED TRANSACTION,10,556546,RS,24,-6047.63,0.00,45344,2764611,2756629.45
TXN000230,20250212,ACC000000230,34,CHE,286819,20260225,810782,ADJ,48000088,Y,AUTO-GENERATED TRANSACTION,18,556560,AK,9,-29980.80,0.00,45160,1984182,2007015.45
BAD!,abc,XYZ,47,MUM,504270,20260225,810908,POST,48000863,INVALID,AUTO-GENERATED TRANSACTION,50,556566,AK,27,1.23456,0.00,45862,123456789012345678.123,1358278.55
TXN000232,20250610,ACC000000232,27,CHE,687084,20260225,810167,POST,48000918,N,AUTO-GENERATED TRANSACTION,34,556595,MT,7,-5271.09,0.00,45218,1426481,1378548.82
TXN000233,20250120,ACC000000233,58,HYD,501347,20260225,810896,POST,48000555,Y,AUTO-GENERATED TRANSACTION,10,556567,AK,15,-25382.39,0.00,45656,1296469,1296448.03
TXN000234,20250702,ACC000000234,26,CHE,257353,20260225,810199,ADJ,48000155,N,AUTO-GENERATED TRANSACTION,85,556555,RS,29,25431.54,0.00,45348,2205723,2194356.52
TXN000235,20250415,ACC000000235,40,MUM,989662,20260225,810433,ADJ,48000714,Y,AUTO-GENERATED TRANSACTION,39,556556,AK,23,12.3456,0.00,45809,2836849,2811788.08
TXN000236,20250417,ACC000000236,39,DEL,677776,20260225,810266,ADJ,48000694,YES,AUTO-GENERATED TRANSACTION,62,556520,VP,3,12814.60,0.00,45986,1731986,1720359.51
TXN000237,20250517,ACC000000237,37,CHE,664606,20260225,810898,REV,48000043,N,AUTO-GENERATED TRANSACTION,59,556584,MT,32,-43136.77,0.00,45262,2051228,2088361.45
TXN000238,20250307,ACC000000238,82,DEL,749507,20260225,810528,ADJ,48000928,Y,AUTO-GENERATED TRANSACTION,38,556562,RS,20,-36827.27,0.00,45250,2580827,2615926.06
BAD!,abc,XYZ,82,DEL,517098,20260225,810742,POST,48000099,INVALID,AUTO-GENERATED TRANSACTION,88,556565,AK,3,1.23456,0.00,45400,123456789012345678.123,2273314.54
TXN000240,20250710,ACC000000240,99,DEL,886151,20260225,810421,ADJ,48000634,Y,AUTO-GENERATED TRANSACTION,55,556550,MT,9,36262.35,0.00,45649,2652069,2686438.55
TXN000241,20250110,ACC000000241,85,DEL,861341,20260225,810029,REV,48000824,Y,AUTO-GENERATED TRANSACTION,57,556559,RS,6,-44187.79,0.00,45995,1939009,1917390.06
TXN000242,20251005,ACC000000242,59,HYD,194067,20260225,810199,POST,48000348,Y,AUTO-GENERATED TRANSACTION,94,556556,AK,12,37036.71,0.00,45090,2066954,2086521.58
TXN000243,20250224,ACC000000243,75,DEL,100261,20260225,810868,POST,48000838,Y,AUTO-GENERATED TRANSACTION,92,556553,VP,22,-15998.32,0.00,45184,1651091,1633371.14
TXN000244,20250111,ACC000000244,12,MUM,441553,20260225,810377,REV,48000903,N,AUTO-GENERATED TRANSACTION,79,556509,MT,21,8832.20,0.00,45106,2515952,2477750.32
BAD!,abc,XYZ,25,DEL,376470,20260225,810716,ADJ,48000351,INVALID,AUTO-GENERATED TRANSACTION,63,556596,RS,6,1.23456,0.00,45668,123456789012345678.123,1232099.81
TXN000246,20250309,ACC000000246,88,PUN,906584,20260225,810993,POST,48000522,N,AUTO-GENERATED TRANSACTION,76,556565,VP,21,-10727.22,0.00,45587,2849591,2896108.08
BAD!,abc,XYZ,24,PUN,741474,20260225,810235,ADJ,48000002,INVALID,AUTO-GENERATED TRANSACTION,90,556515,AK,8,1.23456,0.00,45132,123456789012345678.123,2930227.81
TXN000248,20250705,ACC000000248,85,HYD,547212,20260225,810764,REV,48000433,Y,AUTO-GENERATED TRANSACTION,54,556559,AK,26,47181.01,0.00,45841,1510286,1553251.36
TXN000249,20250827,ACC000000249,25,DEL,983502,20260225,810409,ADJ,48000458,Y,AUTO-GENERATED TRANSACTION,98,556503,AK,14,-32992.53,0.00,45034,1419931,1449948.12
TXN000250,2025-12-01,ACC000000250,46,CHE,995473,20260225,810607,REV,48000042,N,AUTO-GENERATED TRANSACTION,53,556539,VP,24,-7981.95,0.00,45226,2596874,2593865.86
TXN000251,20250119,ACC000000251,12,HYD,152646,20260225,810939,POST,48000627,Y,AUTO-GENERATED TRANSACTION,24,556585,MT,8,3952.23,0.00,45496,2510856,2540162.79
TXN000070,20250314,ACC000000070,29,PUN,411763,20260225,810841,POST,48000810,N,AUTO-GENERATED TRANSACTION,54,556568,MT,14,-37054.69,0.00,45348,2297074,2310835.94
BAD_TXN,20250717,ACC000000253,57,PUN,691848,20260225,810797,ADJ,48000954,Y,AUTO-GENERATED TRANSACTION,80,556589,RS,40,-24970.73,0.00,45560,2511036,2481865.87
TXN000254,20250320,ACC000000254,50,HYD,412023,20260225,810625,ADJ,48000370,N,AUTO-GENERATED TRANSACTION,96,556512,AK,14,22295.21,0.00,45161,1850827,1843964.15
TXN000255,20250716,12345,36,PUN,814048,20260225,810905,REV,48000880,N,AUTO-GENERATED TRANSACTION,39,556509,MT,30,18269.74,0.00,45726,2425358,2472511.77
TXN000256,20251129,ACC000000256,82,CHE,719845,20260225,810589,POST,48000375,YES,AUTO-GENERATED TRANSACTION,55,556554,VP,8,14364.02,0.00,45430,1546440,1596103.72
TXN000257,20250602,ACC000000257,90,MUM,771288,20260225,810369,ADJ,48000977,N,AUTO-GENERATED TRANSACTION,98,556593,AK,29,18527.44,0.00,45563,1654876,1638913.06
TXN000258,20250414,ACC000000258,29,DEL,279688,20260225,810135,POST,48000124,N,AUTO-GENERATED TRANSACTION,79,556584,RS,1,-43428.17,0.00,45023,2039654,2030991.91
TXN000259,20250403,ACC000000259,66,MUM,752824,20260225,810714,REV,48000901,N,AUTO-GENERATED TRANSACTION,10,556507,RS,35,-21960.83,0.00,45466,2343520,2328233.29
BAD_TXN,20251107,ACC000000260,22,DEL,173860,20260225,810785,POST,48000246,N,AUTO-GENERATED TRANSACTION,80,556512,RS,34,5460.67,0.00,45952,2525686,2545610.80
TXN000261,20250827,ACC000000261,37,CHE,496818,20260225,810512,REV,48000012,N,AUTO-GENERATED TRANSACTION,53,556549,VP,19,23239.54,0.00,45571,1796051,1822433.59
TXN000262,20251226,ACC000000262,84,DEL,450945,20260225,810499,POST,48000967,N,AUTO-GENERATED TRANSACTION,66,556545,VP,36,12.3456,0.00,45218,2028505,2029026.83
BAD!,abc,XYZ,57,PUN,927256,20260225,810708,ADJ,48000478,INVALID,AUTO-GENERATED TRANSACTION,40,556502,AK,8,1.23456,0.00,45304,123456789012345678.123,1574238.96
TXN000264,20250209,ACC000000264,83,PUN,877098,20260225,810347,ADJ,48000261,Y,AUTO-GENERATED TRANSACTION,15,556561,VP,30,33144.88,0.00,45654,2998047,2974812.16
TXN000265,20251202,ACC000000265,66,DEL,447803,20260225,810817,POST,48000832,Y,AUTO-GENERATED TRANSACTION,78,556587,VP,10,-2777.76,0.00,45980,2744401,2720024.88
TXN000266,20250608,ACC000000266,53,DEL,504959,20260225,810153,ADJ,48000300,Y,AUTO-GENERATED TRANSACTION,13,556585,MT,30,-46297.45,0.00,45055,1187086,1163585.12
TXN000267,20250323,ACC000000267,55,MUM,997500,20260225,810137,POST,48000634,Y,AUTO-GENERATED TRANSACTION,87,556541,RS,1,-22439.62,0.00,45645,2246200,2269001.15
TXN000268,20250826,ACC000000268,27,MUM,450949,20260225,810552,POST,48000449,Y,AUTO-GENERATED TRANSACTION,95,556512,MT,7,40248.21,0.00,45787,1604378,1623681.28
BAD!,abc,XYZ,67,CHE,751754,20260225,810068,ADJ,48000323,INVALID,AUTO-GENERATED TRANSACTION,43,556595,RS,1,1.23456,0.00,45610,123456789012345678.123,1477597.08
TXN000045,20250109,ACC000000045,28,CHE,557356,20260225,810863,POST,48000727,Y,AUTO-GENERATED TRANSACTION,93,556504,AK,12,45851.09,0.00,45857,2032090,2018667.89
TXN000271,20250312,ACC000000271,68,MUM,470302,20260225,810642,REV,48000599,N,AUTO-GENERATED TRANSACTION,57,556515,AK,31,32689.40,0.00,45153,1604451,1593636.95
TXN000272,20250218,ACC000000272,78,MUM,850983,20260225,810855,ADJ,48000209,N,AUTO-GENERATED TRANSACTION,17,556514,RS,13,-45151.07,0.00,45142,2628995,2584874.45
BAD!,abc,XYZ,31,HYD,922683,20260225,810587,REV,48000308,INVALID,AUTO-GENERATED TRANSACTION,59,556544,AK,2,1.23456,0.00,45593,123456789012345678.123,2655046.38
TXN000274,20250901,ACC000000274,62,DEL,101766,20260225,810608,REV,48000117,YES,AUTO-GENERATED TRANSACTION,58,556580,MT,3,-4366.99,0.00,45767,1971315,1998213.08
TXN000275,20250105,ACC000000275,82,CHE,853688,20260225,810722,ADJ,48000610,N,AUTO-GENERATED TRANSACTION,87,556508,VP,30,34031.69,0.00,45871,2724390,2680737.84
TXN000276,20250718,ACC000000276,53,HYD,712035,20260225,810330,ADJ,48000223,Y,AUTO-GENERATED TRANSACTION,73,556538,RS,2,44683.16,0.00,45156,1253433,1243440.72
TXN000277,20250923,ACC000000277,75,HYD,804359,20260225,810117,POST,48000102,Y,AUTO-GENERATED TRANSACTION,88,556596,MT,35,-27849.77,0.00,45286,1991258,1958358.80
TXN000278,20250118,ACC000000278,35,PUN,809451,20260225,810055,POST,48000075,N,AUTO-GENERATED TRANSACTION,13,556576,RS,26,14314.22,0.00,45007,1544750,1505668.28
TXN000279,20251217,ACC000000279,70,CHE,301712,20260225,810306,REV,48000925,Y,AUTO-GENERATED TRANSACTION,33,556504,AK,5,12.3456,0.00,45136,1596742,1589634.47
TXN000280,20250220,ACC000000280,82,CHE,608900,20260225,810037,REV,48000308,Y,AUTO-GENERATED TRANSACTION,73,556538,RS,34,-48717.20,0.00,45898,2733416,2688174.26
