transactionId,fileHeaderDate,accountNumber,transactionCode,batchLocation,batchNumber,updateDate,relatedFile,actionNarration,relatedFile2,doNotReport,explanation,minorAsset,owningPort,posterInitials,transactionAmount,cashEffect,cashPaid,brokerNumber,oldBalance,newBalance
TXN000589,20250708,ACC596115,78,DEL,458289,20250708,42448776.36,POST,N,N,AUTO-GEN,29,55143,RS,-4346.33,39342.7,1,45075,2028419.1999999986,2024072.8699999985
TXN000590,20250927,ACC600607,78,HYD,458815,20250929,48722204.43,ADJ,Y,N,AUTO-GEN,91,55408,RS,2212.12,23844.6,0,45163,2024072.8699999985,2026284.9899999986
TXN000591,20251230,ACC304350,19,PUN,457192,20260102,44005180.9,POST,Y,N,AUTO-GEN,60,55948,RS,104.9,25432.3,0,45000,2026284.9899999986,2026389.8899999985
TXN000592,20251212,ACC502038,49,DEL,452091,20251217,49313898.2,ADJ,Y,N,AUTO-GEN,86,55685,RM,-492.53,20811.8,0,45227,2026389.8899999985,2025897.3599999985
TXN000593,20250503,ACC502545,10,HYD,459241,20250508,44769762.28,ADJ,N,N,AUTO-GEN,25,55348,RS,2207.34,20427.7,0,45675,2025897.3599999985,2028104.6999999986
TXN000594,20251012,ACC607195,19,DEL,453047,20251013,41069676.91,ADJ,Y,N,AUTO-GEN,35,55396,RM,1345.13,10570.1,0,45187,2028104.6999999986,2029449.8299999984
TXN000595,20251025,ACC347416,19,MUM,456931,20251028,43218968.82,POST,Y,Y,AUTO-GEN,86,55541,RS,-71.75,5096.9,1,45994,2029449.8299999984,2029378.0799999984
TXN000596,20250713,ACC600774,49,CHE,457226,20250716,49948762.42,ADJ,Y,N,AUTO-GEN,48,55318,RM,-741.71,19836.5,0,45040,2029378.0799999984,2028636.3699999985
TXN000597,20260302,ACC712835,10,HYD,450814,20260303,44851046.53,POST,Y,Y,AUTO-GEN,79,55403,RM,-1683.82,22491.8,0,45187,2028636.3699999985,2026952.5499999984
TXN000598,20260122,ACC126938,19,DEL,459219,20260124,45498557.15,ADJ,Y,Y,AUTO-GEN,75,55558,RS,2569.0,5334.0,0,45710,2026952.5499999984,2029521.5499999984
TXN000599,20250818,ACC501439,49,MUM,453125,20250819,45624614.95,POST,N,Y,AUTO-GEN,61,55871,RS,-3162.35,32953.8,0,45634,2029521.5499999984,2026359.1999999983
TXN000600,20250714,ACC894033,10,CHE,454696,20250715,43474373.6,ADJ,Y,Y,AUTO-GEN,94,55288,RM,-4722.92,39371.8,0,45393,2026359.1999999983,2021636.2799999984
TXN000601,20251111,ACC813696,78,MUM,457316,20251114,48422714.73,POST,N,N,AUTO-GEN,61,55933,RS,-903.91,19844.0,0,45579,2021636.2799999984,2020732.3699999985
TXN000602,20250909,ACC626363,19,CHE,458723,20250910,48020046.74,ADJ,N,Y,AUTO-GEN,68,55353,RS,-4263.75,25958.1,0,45124,2020732.3699999985,2016468.6199999985
TXN000603,20250916,ACC312772,10,HYD,458020,20250920,44498589.2,POST,Y,N,AUTO-GEN,42,55766,RS,-2308.64,17406.0,1,45696,2016468.6199999985,2014159.9799999986
TXN000604,20251008,ACC636751,20,MUM,451846,20251012,43468591.71,POST,Y,N,AUTO-GEN,72,55449,RS,-1258.7,2548.3,0,45568,2014159.9799999986,2012901.2799999986
TXN000605,20250408,ACC780006,78,CHE,458110,20250409,44627782.65,ADJ,Y,Y,AUTO-GEN,70,55628,RM,821.35,31725.5,0,45394,2012901.2799999986,2013722.6299999987
TXN000606,20251011,ACC221854,13,PUN,453213,20251013,41661884.24,ADJ,N,Y,AUTO-GEN,64,55232,RM,1682.22,26710.0,0,45849,2013722.6299999987,2015404.8499999987
TXN000607,20251230,ACC651186,78,PUN,456339,20260103,48156211.73,ADJ,N,N,AUTO-GEN,36,55933,RM,-3204.81,17948.8,0,45170,2015404.8499999987,2012200.0399999986
TXN000608,20250615,ACC175112,20,HYD,459129,20250616,48952737.57,ADJ,Y,N,AUTO-GEN,30,55998,RM,-4196.36,10659.1,0,45181,2012200.0399999986,2008003.6799999985
TXN000609,20250715,ACC973080,10,DEL,450965,20250718,41568282.51,POST,N,Y,AUTO-GEN,25,55125,RS,-579.73,8989.1,0,45038,2008003.6799999985,2007423.9499999986
TXN000610,20250426,ACC302313,13,CHE,457080,20250426,43959203.75,POST,N,Y,AUTO-GEN,91,55066,RS,4161.76,9107.1,0,45697,2007423.9499999986,2011585.7099999986
TXN000611,20250402,ACC955738,49,MUM,458233,20250406,45301398.6,ADJ,N,N,AUTO-GEN,54,55399,RS,4195.5,10819.6,1,45040,2011585.7099999986,2015781.2099999986
TXN000612,20251017,ACC992367,13,HYD,459765,20251020,45074813.85,ADJ,N,N,AUTO-GEN,94,55827,RS,-734.82,21317.4,0,45434,2015781.2099999986,2015046.3899999985
TXN000613,20250412,ACC405117,10,CHE,456968,20250417,44252938.93,ADJ,N,Y,AUTO-GEN,47,55199,RS,-1079.72,25436.4,0,45916,2015046.3899999985,2013966.6699999985
TXN000614,20251113,ACC351311,13,MUM,453023,20251116,43714239.91,POST,N,N,AUTO-GEN,63,55366,RS,-2802.68,16234.4,0,45973,2013966.6699999985,2011163.9899999986
TXN000615,20260209,ACC760449,78,PUN,451269,20260212,48997482.71,POST,N,Y,AUTO-GEN,92,55549,RS,2416.11,26450.8,1,45618,2011163.9899999986,2013580.0999999987
TXN000616,20250814,ACC392062,10,PUN,457384,20250818,43491699.43,ADJ,N,Y,AUTO-GEN,42,55247,RS,3121.94,6618.0,0,45506,2013580.0999999987,2016702.0399999986
TXN000617,20250913,ACC473045,19,MUM,458224,20250917,46008550.33,POST,N,N,AUTO-GEN,17,55971,RM,1863.48,6499.0,0,45706,2016702.0399999986,2018565.5199999986
TXN000618,20250419,ACC329017,13,DEL,458195,20250422,43711887.72,ADJ,Y,Y,AUTO-GEN,87,55487,RM,-2188.89,37093.0,0,45977,2018565.5199999986,2016376.6299999987
TXN000619,20250911,ACC553197,19,PUN,450970,20250915,45343190.74,POST,Y,N,AUTO-GEN,49,55706,RS,4357.01,14608.1,0,45142,2016376.6299999987,2020733.6399999987
TXN000620,20250819,ACC719841,78,PUN,458480,20250821,40953212.68,POST,Y,N,AUTO-GEN,25,55930,RS,4290.32,25355.7,0,45367,2020733.6399999987,2025023.9599999988
TXN000621,20260319,ACC624306,10,CHE,454039,20260320,42866906.73,POST,Y,Y,AUTO-GEN,47,55817,RM,-4536.97,34370.3,0,45916,2025023.9599999988,2020486.9899999988
TXN000622,20251022,ACC418690,13,DEL,454899,20251024,42711997.76,ADJ,N,Y,AUTO-GEN,44,55871,RS,-4034.65,27143.5,0,45527,2020486.9899999988,2016452.339999999
TXN000623,20250803,ACC398767,19,PUN,459064,20250808,46267671.78,POST,Y,N,AUTO-GEN,13,55221,RM,3413.9,36808.2,0,45208,2016452.339999999,2019866.2399999988
TXN000624,20250908,ACC165213,78,DEL,458391,20250911,42636389.05,ADJ,Y,N,AUTO-GEN,58,55725,RS,3518.21,19199.5,0,45633,2019866.2399999988,2023384.4499999988
TXN000625,20250427,ACC928450,49,CHE,450950,20250430,46696931.11,POST,N,Y,AUTO-GEN,51,55766,RM,-3086.6,25653.3,0,45086,2023384.4499999988,2020297.8499999987
TXN000626,20250805,ACC776528,19,HYD,455607,20250806,47187462.15,ADJ,Y,N,AUTO-GEN,67,55839,RS,3332.4,33464.0,1,45512,2020297.8499999987,2023630.2499999986
TXN000627,20260125,ACC318601,13,PUN,456245,20260129,40599543.09,POST,Y,N,AUTO-GEN,87,55222,RS,-3177.33,23294.5,0,45777,2023630.2499999986,2020452.9199999985
TXN000628,20251222,ACC401386,78,DEL,453246,20251227,46622951.42,ADJ,Y,Y,AUTO-GEN,61,55866,RS,1602.3,31383.5,0,45778,2020452.9199999985,2022055.2199999986
TXN000629,20250804,ACC473943,19,MUM,455403,20250806,40370969.53,POST,N,N,AUTO-GEN,58,55899,RS,-2090.26,36408.5,0,45885,2022055.2199999986,2019964.9599999986
TXN000630,20250525,ACC453107,49,CHE,450133,20250530,43283635.69,POST,Y,N,AUTO-GEN,90,55246,RS,-76.87,4460.6,0,45572,2019964.9599999986,2019888.0899999985
TXN000631,20250602,ACC987377,13,MUM,450882,20250606,48177541.94,ADJ,Y,Y,AUTO-GEN,38,55532,RS,-3097.68,6673.6,0,45997,2019888.0899999985,2016790.4099999985
TXN000632,20260324,ACC937399,13,PUN,459208,20260329,41839515.89,ADJ,Y,N,AUTO-GEN,60,55270,RM,-3530.7,9686.2,0,45585,2016790.4099999985,2013259.7099999986
TXN000633,20251108,ACC926531,13,CHE,450789,20251112,42024258.94,POST,Y,Y,AUTO-GEN,26,55295,RS,-1344.53,2975.1,0,45436,2013259.7099999986,2011915.1799999985
TXN000634,20250818,ACC116968,20,MUM,454611,20250818,40322651.35,ADJ,N,Y,AUTO-GEN,40,55970,RM,-1542.01,5283.8,0,45137,2011915.1799999985,2010373.1699999985
TXN000635,20251113,ACC640259,78,PUN,451858,20251118,46289220.52,ADJ,Y,Y,AUTO-GEN,52,55003,RS,13.87,18865.3,0,45635,2010373.1699999985,2010387.0399999986
TXN000636,20250828,ACC129157,78,HYD,454275,20250901,48453173.69,ADJ,Y,Y,AUTO-GEN,54,55350,RS,-2186.14,36905.1,0,45681,2010387.0399999986,2008200.8999999987
TXN000637,20251217,ACC581825,20,HYD,459522,20251221,41192924.37,ADJ,N,N,AUTO-GEN,34,55780,RM,3798.3,21642.9,0,45870,2008200.8999999987,2011999.1999999988
TXN000638,20250623,ACC644984,10,DEL,457959,20250623,41594467.01,POST,Y,Y,AUTO-GEN,59,55316,RM,2988.31,18301.7,0,45683,2011999.1999999988,2014987.5099999988
TXN000639,20260218,ACC633395,19,PUN,453805,20260220,47813821.19,POST,N,N,AUTO-GEN,31,55104,RS,-3243.9,11070.9,1,45910,2014987.5099999988,2011743.609999999
TXN000640,20260226,ACC792563,10,HYD,451087,20260303,48868485.96,POST,N,Y,AUTO-GEN,62,55678,RS,-4310.77,20108.3,0,45806,2011743.609999999,2007432.839999999
TXN000641,20251114,ACC705508,20,DEL,459475,20251119,44169416.79,ADJ,N,N,AUTO-GEN,92,55677,RM,1218.1,18065.7,0,45761,2007432.839999999,2008650.939999999
TXN000642,20250918,ACC763600,20,HYD,459132,20250918,49028482.57,ADJ,N,Y,AUTO-GEN,24,55963,RM,-4125.94,34838.6,0,45359,2008650.939999999,2004524.999999999
TXN000643,20251102,ACC171887,20,HYD,457557,20251102,46971998.04,POST,N,N,AUTO-GEN,71,55066,RS,1355.44,25105.7,0,45949,2004524.999999999,2005880.439999999
TXN000644,20260222,ACC308918,13,PUN,451419,20260224,42836927.63,ADJ,Y,N,AUTO-GEN,32,55587,RS,-4620.01,38245.7,0,45251,2005880.439999999,2001260.429999999
TXN000645,20251216,ACC921654,19,MUM,451494,20251220,49279419.3,ADJ,N,N,AUTO-GEN,22,55901,RM,-4259.58,11359.5,0,45300,2001260.429999999,1997000.849999999
TXN000646,20250615,ACC804757,19,PUN,450947,20250619,41627652.06,POST,Y,Y,AUTO-GEN,10,55475,RS,4708.74,10469.6,0,45226,1997000.849999999,2001709.589999999
TXN000647,20251019,ACC603985,78,PUN,456081,20251021,44651802.67,POST,Y,N,AUTO-GEN,31,55843,RS,4154.42,11632.1,1,45797,2001709.589999999,2005864.0099999988
TXN000648,20250402,ACC656206,49,DEL,453591,20250404,43275482.4,POST,Y,N,AUTO-GEN,16,55574,RM,-2143.34,10116.5,1,45240,2005864.0099999988,2003720.6699999988
TXN000649,20251217,ACC207781,20,HYD,450070,20251220,48326906.88,ADJ,N,N,AUTO-GEN,27,55807,RM,-2371.65,34690.6,1,45281,2003720.6699999988,2001349.0199999989
TXN000650,20251112,ACC676380,20,DEL,454415,20251113,45014100.73,ADJ,Y,N,AUTO-GEN,88,55861,RM,-607.82,6922.1,0,45309,2001349.0199999989,2000741.1999999988
TXN000651,20260124,ACC658646,20,DEL,457217,20260129,45275067.96,POST,Y,N,AUTO-GEN,53,55434,RS,-2310.44,36353.0,0,45616,2000741.1999999988,1998430.7599999988
TXN000652,20250824,ACC332855,19,HYD,459646,20250829,47772836.52,ADJ,Y,Y,AUTO-GEN,85,55332,RS,304.88,29717.4,1,45762,1998430.7599999988,1998735.6399999987
TXN000653,20250619,ACC690894,13,HYD,455245,20250623,48243520.7,POST,N,N,AUTO-GEN,96,55848,RS,-1256.03,19300.1,0,45039,1998735.6399999987,1997479.6099999987
TXN000654,20250327,ACC764410,20,MUM,459414,20250328,40631719.4,ADJ,N,Y,AUTO-GEN,11,55249,RM,-4077.0,36942.6,0,45508,1997479.6099999987,1993402.6099999987
TXN000655,20250912,ACC422095,10,DEL,459235,20250916,41225509.19,POST,Y,N,AUTO-GEN,99,55284,RS,-2273.53,24317.3,1,45042,1993402.6099999987,1991129.0799999987
TXN000656,20251109,ACC434690,49,CHE,457743,20251110,48227796.47,ADJ,N,Y,AUTO-GEN,31,55187,RS,1747.66,33860.5,0,45845,1991129.0799999987,1992876.7399999986
TXN000657,20250625,ACC546941,78,MUM,451529,20250627,40768364.22,POST,N,Y,AUTO-GEN,29,55770,RS,2024.87,12085.1,0,45603,1992876.7399999986,1994901.6099999987
TXN000658,20260109,ACC654501,20,DEL,458049,20260110,40851594.06,POST,N,Y,AUTO-GEN,58,55150,RM,2974.09,14539.7,1,45822,1994901.6099999987,1997875.6999999988
TXN000659,20250504,ACC632434,10,PUN,455198,20250508,47257965.47,ADJ,Y,N,AUTO-GEN,82,55933,RM,-2123.96,30615.4,1,45191,1997875.6999999988,1995751.7399999988
TXN000660,20260207,ACC800656,19,PUN,454776,20260212,46042563.88,ADJ,Y,N,AUTO-GEN,65,55563,RS,2081.95,18154.0,1,45534,1995751.7399999988,1997833.6899999988
TXN000661,20250527,ACC714889,49,CHE,455904,20250529,40106652.42,POST,Y,N,AUTO-GEN,22,55999,RM,4822.22,35435.9,1,45610,1997833.6899999988,2002655.9099999988
TXN000662,20260119,ACC274694,10,HYD,458779,20260119,48366388.47,ADJ,Y,Y,AUTO-GEN,92,55839,RS,104.31,25318.9,0,45393,2002655.9099999988,2002760.2199999988
TXN000663,20250810,ACC469045,49,MUM,458012,20250811,49453140.28,POST,N,Y,AUTO-GEN,77,55318,RS,139.62,32500.0,0,45342,2002760.2199999988,2002899.839999999
TXN000664,20260309,ACC349818,10,HYD,452680,20260310,42194362.17,POST,N,N,AUTO-GEN,53,55925,RM,229.63,28985.5,0,45913,2002899.839999999,2003129.4699999988
TXN000665,20250505,ACC952617,13,CHE,459916,20250505,42041961.65,ADJ,N,N,AUTO-GEN,63,55571,RS,3138.26,3464.5,0,45733,2003129.4699999988,2006267.7299999988
TXN000666,20250427,ACC843298,19,HYD,456535,20250429,48437412.72,ADJ,Y,N,AUTO-GEN,26,55511,RS,-1263.74,17436.9,0,45042,2006267.7299999988,2005003.9899999988
TXN000667,20250609,ACC879983,49,HYD,456299,20250610,43537849.9,ADJ,N,N,AUTO-GEN,12,55134,RM,4186.26,39661.3,0,45296,2005003.9899999988,2009190.2499999988
TXN000668,20250813,ACC521725,10,PUN,454168,20250818,48346072.4,ADJ,Y,Y,AUTO-GEN,93,55603,RS,-3890.44,21164.6,0,45566,2009190.2499999988,2005299.809999999
TXN000669,20250707,ACC270486,19,PUN,452170,20250711,47091664.01,ADJ,Y,Y,AUTO-GEN,35,55106,RM,-3904.3,4966.0,0,45486,2005299.809999999,2001395.5099999988
TXN000670,20260207,ACC253627,49,CHE,452012,20260209,45033727.62,ADJ,N,Y,AUTO-GEN,13,55237,RS,-352.94,5055.0,1,45898,2001395.5099999988,2001042.569999999
TXN000671,20251129,ACC904940,13,CHE,453837,20251129,40087070.03,POST,Y,N,AUTO-GEN,17,55900,RM,-2767.09,35403.5,0,45066,2001042.569999999,1998275.4799999988
TXN000672,20250412,ACC203768,13,MUM,458957,20250413,40379431.04,ADJ,N,Y,AUTO-GEN,43,55168,RS,1135.64,30708.9,0,45502,1998275.4799999988,1999411.1199999987
TXN000673,20250415,ACC777602,78,MUM,456523,20250417,48667770.7,POST,Y,Y,AUTO-GEN,57,55379,RM,914.39,36814.9,0,45389,1999411.1199999987,2000325.5099999986
TXN000674,20250722,ACC365583,78,DEL,451456,20250726,49045500.96,POST,Y,Y,AUTO-GEN,34,55166,RM,-1115.76,11767.3,0,45981,2000325.5099999986,1999209.7499999986
TXN000675,20250523,ACC708933,10,DEL,459443,20250527,40041291.52,POST,Y,N,AUTO-GEN,55,55520,RM,2268.92,33125.2,0,45046,1999209.7499999986,2001478.6699999985
TXN000676,20260223,ACC259237,19,HYD,452017,20260228,44088724.45,POST,N,N,AUTO-GEN,34,55039,RS,3301.19,37215.8,1,45319,2001478.6699999985,2004779.8599999985
TXN000677,20250912,ACC949396,19,HYD,459285,20250915,49056946.77,POST,N,N,AUTO-GEN,35,55187,RS,2627.28,3926.0,0,45199,2004779.8599999985,2007407.1399999985
TXN000678,20260116,ACC684765,10,CHE,455803,20260116,44257166.91,POST,N,Y,AUTO-GEN,14,55014,RS,-4456.88,19949.7,0,45261,2007407.1399999985,2002950.2599999986
TXN000679,20250616,ACC114761,20,PUN,458022,20250617,44648552.87,POST,Y,Y,AUTO-GEN,58,55304,RM,-1360.56,29380.7,0,45461,2002950.2599999986,2001589.6999999986
TXN000680,20260209,ACC910074,10,MUM,456123,20260210,46911084.71,POST,N,N,AUTO-GEN,63,55337,RM,-642.77,29961.2,0,45244,2001589.6999999986,2000946.9299999985
TXN000681,20250714,ACC293030,13,MUM,451482,20250716,45905543.38,POST,Y,Y,AUTO-GEN,31,55170,RS,2343.8,9472.5,1,45430,2000946.9299999985,2003290.7299999986
TXN000682,20250928,ACC303851,78,DEL,450894,20250930,43352712.81,POST,Y,Y,AUTO-GEN,78,55698,RM,-632.72,24525.8,0,45027,2003290.7299999986,2002658.0099999986
TXN000683,20250728,ACC259516,78,DEL,455341,20250802,41866857.77,ADJ,Y,Y,AUTO-GEN,74,55975,RS,-2940.07,16388.9,1,45957,2002658.0099999986,1999717.9399999985
TXN000684,20251111,ACC539365,10,HYD,452425,20251115,44970650.37,ADJ,N,N,AUTO-GEN,70,55626,RS,4470.56,14683.6,1,45721,1999717.9399999985,2004188.4999999986
TXN000685,20250618,ACC942662,78,DEL,459272,20250623,44813188.52,POST,Y,N,AUTO-GEN,59,55713,RS,749.71,26172.0,0,45262,2004188.4999999986,2004938.2099999986
TXN000686,20250428,ACC657725,13,HYD,456428,20250430,44103259.02,POST,N,Y,AUTO-GEN,92,55773,RS,-1398.88,4449.4,0,45359,2004938.2099999986,2003539.3299999987
TXN000687,20250611,ACC898974,13,HYD,453076,20250616,46262511.01,ADJ,N,N,AUTO-GEN,99,55139,RM,4254.8,10106.8,0,45935,2003539.3299999987,2007794.1299999987
TXN000688,20250906,ACC317847,19,PUN,455081,20250910,45694644.69,ADJ,N,N,AUTO-GEN,44,55958,RS,-2953.99,10913.4,0,45954,2007794.1299999987,2004840.1399999987
TXN000689,20251217,ACC411159,13,MUM,459144,20251217,40299126.06,POST,Y,N,AUTO-GEN,92,55553,RM,-3458.25,12079.8,1,45247,2004840.1399999987,2001381.8899999987
TXN000690,20250618,ACC994008,78,MUM,454538,20250621,47459260.62,ADJ,Y,Y,AUTO-GEN,11,55304,RS,269.29,11895.6,0,45095,2001381.8899999987,2001651.1799999988
TXN000691,20250705,ACC865254,19,CHE,450599,20250705,49501580.33,ADJ,Y,N,AUTO-GEN,63,55157,RS,2465.77,6297.5,0,45858,2001651.1799999988,2004116.9499999988
TXN000692,20250701,ACC687399,19,HYD,458959,20250705,49319882.74,POST,N,N,AUTO-GEN,31,55907,RS,-4701.98,29840.4,0,45003,2004116.9499999988,1999414.9699999988
TXN000693,20260305,ACC812250,19,HYD,458112,20260306,47577835.43,ADJ,Y,Y,AUTO-GEN,29,55777,RM,111.5,5625.0,0,45819,1999414.9699999988,1999526.4699999988
TXN000694,20250601,ACC549014,49,PUN,458383,20250604,49684783.37,ADJ,N,Y,AUTO-GEN,89,55920,RS,3040.75,14948.5,1,45116,1999526.4699999988,2002567.2199999988
TXN000695,20250326,ACC767989,20,PUN,451640,20250326,47469532.88,ADJ,Y,N,AUTO-GEN,13,55389,RS,4875.3,21026.2,0,45068,2002567.2199999988,2007442.5199999989
TXN000696,20250821,ACC395119,13,HYD,457890,20250825,41972400.0,ADJ,Y,Y,AUTO-GEN,70,55984,RM,-2195.71,11108.7,0,45670,2007442.5199999989,2005246.809999999
TXN000697,20251219,ACC600673,20,MUM,459669,20251219,41181918.0,ADJ,N,N,AUTO-GEN,78,55535,RM,-3419.45,35467.0,0,45387,2005246.809999999,2001827.359999999
TXN000698,20250630,ACC589762,20,MUM,457702,20250703,40892177.71,ADJ,Y,N,AUTO-GEN,30,55351,RM,-4307.22,28746.5,0,45805,2001827.359999999,1997520.139999999
TXN000699,20250428,ACC205602,13,PUN,450406,20250428,42565699.28,POST,Y,N,AUTO-GEN,93,55285,RS,-2044.75,8041.0,0,45455,1997520.139999999,1995475.389999999
TXN000700,20250816,ACC443983,13,DEL,459980,20250821,44099029.76,POST,Y,Y,AUTO-GEN,65,55750,RM,-2453.16,4417.7,1,45701,1995475.389999999,1993022.229999999
TXN000701,20250809,ACC203300,20,HYD,454452,20250814,45016753.94,POST,Y,Y,AUTO-GEN,42,55418,RS,-2656.99,30602.1,1,45697,1993022.229999999,1990365.239999999
TXN000702,20251022,ACC290066,13,MUM,451655,20251023,44248765.3,POST,N,N,AUTO-GEN,25,55645,RM,4586.92,22123.5,0,45769,1990365.239999999,1994952.159999999
TXN000703,20250825,ACC908830,13,HYD,456152,20250827,45445474.34,POST,N,Y,AUTO-GEN,90,55824,RM,4017.85,10664.6,0,45840,1994952.159999999,1998970.009999999
TXN000704,20250612,ACC849354,10,CHE,457824,20250615,44231139.19,ADJ,Y,Y,AUTO-GEN,53,55966,RM,-3726.71,7307.2,0,45216,1998970.009999999,1995243.299999999
TXN000705,20250817,ACC296543,78,PUN,452973,20250819,47141034.96,POST,Y,N,AUTO-GEN,33,55630,RS,-3970.1,23327.8,0,45479,1995243.299999999,1991273.199999999
TXN000706,20250620,ACC992990,20,HYD,454839,20250625,41381802.5,POST,N,N,AUTO-GEN,68,55843,RM,203.37,22632.8,1,45265,1991273.199999999,1991476.5699999991
TXN000707,20250819,ACC510889,20,DEL,457892,20250823,48790090.94,POST,Y,N,AUTO-GEN,50,55838,RS,-2571.96,39259.7,0,45231,1991476.5699999991,1988904.6099999992
TXN000708,20250613,ACC247405,19,PUN,451796,20250613,45717250.86,POST,Y,N,AUTO-GEN,66,55990,RM,2050.21,4856.6,0,45351,1988904.6099999992,1990954.8199999991
TXN000709,20250926,ACC911078,49,PUN,454801,20251001,40960613.19,POST,Y,Y,AUTO-GEN,21,55128,RS,-4767.18,8443.4,1,45417,1990954.8199999991,1986187.6399999992
TXN000710,20251029,ACC835605,10,CHE,457158,20251101,40304439.16,POST,N,N,AUTO-GEN,19,55087,RM,-4063.14,1556.4,0,45242,1986187.6399999992,1982124.4999999993
TXN000711,20250419,ACC427236,78,MUM,456469,20250422,48435207.68,POST,Y,Y,AUTO-GEN,42,55568,RM,-855.15,30497.2,1,45076,1982124.4999999993,1981269.3499999994
TXN000712,20260103,ACC284246,20,DEL,457976,20260107,43508853.84,ADJ,N,N,AUTO-GEN,21,55169,RM,2075.33,12034.8,1,45222,1981269.3499999994,1983344.6799999995
TXN000713,20250703,ACC288012,20,PUN,452503,20250706,41910389.13,ADJ,N,Y,AUTO-GEN,75,55238,RS,-4486.22,4957.8,0,45683,1983344.6799999995,1978858.4599999995
TXN000714,20250824,ACC193553,19,PUN,452450,20250828,42876153.46,ADJ,Y,N,AUTO-GEN,57,55960,RS,966.04,39336.0,1,45667,1978858.4599999995,1979824.4999999995
TXN000715,20250913,ACC735464,49,MUM,452780,20250913,49823166.03,POST,N,N,AUTO-GEN,33,55907,RS,250.4,26462.5,0,45732,1979824.4999999995,1980074.8999999994
TXN000716,20251231,ACC613013,13,CHE,455386,20260104,43785176.74,ADJ,N,N,AUTO-GEN,67,55246,RS,1969.58,8102.0,0,45695,1980074.8999999994,1982044.4799999995
TXN000717,20251128,ACC249292,19,CHE,451879,20251129,41576790.08,POST,Y,N,AUTO-GEN,25,55800,RM,-783.96,15204.5,0,45444,1982044.4799999995,1981260.5199999996
TXN000718,20250912,ACC908279,19,MUM,450782,20250915,42031134.97,ADJ,Y,Y,AUTO-GEN,27,55721,RM,535.77,9977.1,0,45891,1981260.5199999996,1981796.2899999996
TXN000719,20250930,ACC649416,13,HYD,453297,20251003,42424071.04,POST,Y,Y,AUTO-GEN,25,55639,RS,-4691.15,22664.0,0,45755,1981796.2899999996,1977105.1399999997
TXN000720,20260227,ACC818641,19,HYD,451252,20260227,42236856.8,POST,Y,Y,AUTO-GEN,87,55826,RS,1533.92,21291.9,1,45189,1977105.1399999997,1978639.0599999996
TXN000721,20250818,ACC363192,78,MUM,454654,20250818,45220160.75,POST,Y,Y,AUTO-GEN,74,55386,RS,4671.03,39857.7,1,45958,1978639.0599999996,1983310.0899999996
TXN000722,20250702,ACC659635,10,CHE,456256,20250704,42149966.16,ADJ,N,N,AUTO-GEN,51,55304,RS,2204.88,37289.1,1,45050,1983310.0899999996,1985514.9699999995
TXN000723,20250924,ACC893054,10,DEL,457338,20250925,41065951.34,ADJ,N,N,AUTO-GEN,94,55540,RM,1338.44,10859.2,1,45661,1985514.9699999995,1986853.4099999995
TXN000724,20251101,ACC398821,78,PUN,451236,20251101,40516668.58,ADJ,Y,N,AUTO-GEN,27,55271,RM,-1879.29,14664.3,0,45002,1986853.4099999995,1984974.1199999994
TXN000725,20250913,ACC823233,13,CHE,452695,20250914,48704331.75,ADJ,N,N,AUTO-GEN,55,55117,RS,4291.88,19968.2,1,45486,1984974.1199999994,1989265.9999999993
TXN000726,20260322,ACC405003,20,DEL,459540,20260327,46030483.55,POST,Y,N,AUTO-GEN,44,55464,RS,-815.26,18027.5,0,45398,1989265.9999999993,1988450.7399999993
TXN000727,20250719,ACC106791,78,MUM,455373,20250724,44451199.34,ADJ,Y,Y,AUTO-GEN,83,55452,RS,4309.61,6121.3,0,45401,1988450.7399999993,1992760.3499999994
TXN000728,20250624,ACC158548,49,CHE,450575,20250628,44556975.25,ADJ,N,Y,AUTO-GEN,98,55541,RS,3228.31,13884.2,0,45462,1992760.3499999994,1995988.6599999995
TXN000729,20251216,ACC242997,10,DEL,457000,20251219,47819189.74,ADJ,N,N,AUTO-GEN,32,55955,RM,4183.43,10188.4,1,45159,1995988.6599999995,2000172.0899999994
TXN000730,20250702,ACC123758,20,HYD,451259,20250704,48281094.64,POST,N,Y,AUTO-GEN,57,55825,RS,-3381.82,22634.0,0,45139,2000172.0899999994,1996790.2699999993
TXN000731,20260301,ACC544820,13,CHE,458876,20260305,45351291.34,POST,N,N,AUTO-GEN,51,55236,RM,-3818.56,34038.0,0,45190,1996790.2699999993,1992971.7099999993
TXN000732,20250828,ACC945980,20,DEL,454163,20250831,44225810.35,POST,N,Y,AUTO-GEN,22,55149,RS,3993.61,24326.3,0,45854,1992971.7099999993,1996965.3199999994
TXN000733,20250526,ACC685923,49,MUM,451871,20250531,40529724.16,POST,N,N,AUTO-GEN,33,55946,RS,-182.55,25473.5,1,45142,1996965.3199999994,1996782.7699999993
TXN000734,20250609,ACC796206,20,MUM,453746,20250610,47048144.97,POST,Y,Y,AUTO-GEN,100,55063,RS,2520.86,2049.1,0,45244,1996782.7699999993,1999303.6299999994
TXN000735,20250918,ACC295649,19,CHE,459413,20250918,44793349.3,ADJ,N,N,AUTO-GEN,43,55112,RS,-1779.51,9311.9,0,45633,1999303.6299999994,1997524.1199999994
