transactionId,fileHeaderDate,accountNumber,transactionType,batchLocation,batchNumber,updateBatchDate,relatedFileNumber,actionName,relatedFileKey,doNotReportFlag,explanation,minorAssetsClass,owningPortfolio,posterInitials,transactionSubtype,cashEffect,cashPaidOut,oldBalance,newBalance
tx695762326490596335,20250616,1.08E+11,35,FLG,530579,20250927,168494,AXRB,23634716,Y,AUTO-GEN-LI5IG3MK,24,336762,ZU,65,207101.95,32339.13,1221651.68,1254234.46
tx014748575382143164,20251017,7.29E+11,74,RBS,603160,20251116,132789,UWQN,82355220,N,AUTO-GEN-0A3E68W5,92,660624,LM,52,-221920.56,-168938.6,2144215.37,2104180.58
tx293939542547183830,20250704,2.73E+11,56,KPR,989468,20251010,962903,VMTL,33551056,N,AUTO-GEN-GQBHKOZJ,74,141246,IT,36,-448153.53,-510077.27,71045.63,80135.23
tx576945826108516687,20250619,3.87E+11,43,MFO,919445,20251025,104078,GFHZ,21654907,Y,AUTO-GEN-TMVAKS84,84,808206,NT,73,-174482.71,365204.23,3296015.67,3247770.86
tx618354316358050350,20251029,9.68E+11,86,IUP,243335,20260117,542393,NVXQ,90366687,Y,AUTO-GEN-JARQC6SZ,52,365958,PS,61,-516047.56,850840.94,3895338.36,3904922.35
tx723905341241051940,20251021,2.03E+11,71,VOP,428833,20260307,618106,WUDH,12174714,Y,AUTO-GEN-CXW4CVAL,67,722269,VM,98,-493453.76,-366036.73,4945800.71,4908807.7
tx285663510850517846,20251107,5.17E+11,99,WBQ,517065,20250320,948853,TXCY,97228264,Y,AUTO-GEN-2HAUIN1C,20,885578,XZ,72,-710736.9,511491.84,1255487.41,1257564.97
tx979088620010557331,20250630,1.77E+11,68,JBE,552303,20251018,638128,XZSB,62634235,N,AUTO-GEN-VGC9S75D,11,175623,HH,73,-477063.22,559404.83,2062842.42,2039827.97
tx721191619199374744,20250504,4.71E+11,88,CSI,919644,20250327,110797,XNKL,50041134,N,AUTO-GEN-VK8UC30R,32,785403,FT,50,-156782.48,-946815,2781298.53,2755699.51
tx963105565465409191,20250601,8.55E+11,77,YQM,754832,20260101,494608,CCYQ,56233627,Y,AUTO-GEN-LPLUVGH9,24,348876,HU,60,-209454.3,82605.08,2796344.51,2818602.52
tx146000408465868361,20250517,5.28E+11,72,IZS,826910,20250914,771254,WXJR,18035192,N,AUTO-GEN-VQ7GGJOZ,26,164968,QN,52,-654297.85,-878131,498470.62,489704.53
tx457927288963817382,20260107,7.37E+11,40,NHT,752745,20251006,231429,QGXH,61281856,N,AUTO-GEN-57AM6276,94,860488,SX,70,495511.13,400405.77,3422707.38,3373265.76
tx544889672356828223,20250918,8.52E+11,25,EQI,902358,20251208,285507,VMAT,69475292,Y,AUTO-GEN-XXV3HFE9,98,524603,VB,30,854115.35,-644140.14,1593555.86,1597562.14
tx999696462069761727,20250510,2.86E+11,27,MKW,893390,20251104,310232,HYPJ,32409042,Y,AUTO-GEN-KD6DYEAY,74,537825,VY,19,-897842.47,184763.97,3562788.2,3593012.73
tx411904521479095101,20260121,6.97E+11,86,JCH,282788,20260114,713567,FHNT,46758829,N,AUTO-GEN-M3ZBK28Z,79,639729,EI,26,-360630.15,363573.65,3434657.53,3404156.69
tx876633489773710610,20251011,2.68E+11,20,DJA,595035,20250429,985388,XUJW,10472970,Y,AUTO-GEN-SUGWRN2L,75,767356,RM,21,-129449.68,-389521.39,2206773.71,2198421.14
tx976507847883827142,20250321,6.44E+11,16,GEM,477681,20260126,110349,PRBU,61114815,Y,AUTO-GEN-IBD2DS0N,35,179132,CU,96,623499.79,-360500.13,4413478.51,4420841.11
tx333647500588382224,20250316,8.52E+11,52,SVD,677118,20250722,868149,YJDA,89577805,Y,AUTO-GEN-ZQAZ144Z,83,511163,XO,16,333106.1,-389025.47,4499938.83,4524234.16
tx777995844958458075,20260228,3.05E+11,11,LTR,517913,20250413,125784,BSEB,72522071,N,AUTO-GEN-MKFY7CZK,69,389068,RO,47,-31023.66,-80252.22,408452.54,389840.31
tx422714525122373590,20250328,6.62E+11,26,XMN,868602,20250907,889341,OGKC,31674091,Y,AUTO-GEN-7RMHNS7W,68,976393,KH,72,432359.81,151359.87,947873.46,945609.04
tx118506282301815292,20250923,8.46E+11,25,EYG,617408,20251130,101898,BKOO,64712902,N,AUTO-GEN-8ULTZE50,33,934694,MT,66,159323.98,-858511.16,3878601.91,3876839.97
tx755993928061246415,20260217,8.69E+11,95,WRE,560304,20251226,458999,LFIH,75090303,Y,AUTO-GEN-OS3WI4N2,33,438852,PS,40,-984793.52,-649789.49,3287945.13,3312382.49
tx795776560074402344,20260223,8.58E+11,74,ZKG,788799,20250311,253117,SQZL,29097257,Y,AUTO-GEN-USJQW0JE,39,346313,OW,54,-751366.31,-979331.34,3190756.23,3141943.08
tx135071117940085333,20250420,1.63E+11,58,BRL,132398,20260111,240948,VJAZ,92532242,N,AUTO-GEN-6Z0A8TZ7,34,776170,AY,45,220113.97,-635780.95,2584227.44,2599941.63
tx879809530338975754,20260109,3.72E+11,90,PCS,272612,20260107,775921,QAUJ,55270877,Y,AUTO-GEN-9QD2386B,47,491097,WA,42,-232748.87,604317.07,600022.3,591527.57
tx655385182142686477,20251029,9.09E+11,92,JPO,971771,20260215,264686,GQUO,86886178,N,AUTO-GEN-17M7FQ9K,73,554006,JY,91,-736578.38,870949.36,3952242.88,3968410.41
tx671521570388328659,20260106,8.16E+11,53,XMQ,832667,20250616,698969,FUDT,71315231,N,AUTO-GEN-LJOLFIIB,41,913073,AR,14,-40382.38,18907.01,3809536.74,3858556.79
tx381415167159484492,20250313,2.31E+11,13,ADJ,533518,20250913,836912,JVPS,24184044,Y,AUTO-GEN-WIN05Z5U,77,775970,OO,13,-353531.08,-809108.77,1109110.07,1157430.53
tx799157701019431117,20260224,2.76E+11,14,JUQ,620680,20260122,601136,VWVW,67353688,Y,AUTO-GEN-NNGTJROT,97,680764,TG,20,-474822.62,-432492.3,2994202.45,3002748.05
tx052739872409342228,20251127,2.83E+11,80,CHQ,407493,20250918,340293,GJZD,70580136,Y,AUTO-GEN-OJXO5Z9L,19,798801,CH,89,592949.89,-420181.75,2654415.51,2702060.32
tx104236820231476093,20260201,3.27E+11,12,DTC,925199,20250923,404151,MOPJ,42338904,Y,AUTO-GEN-74YQH118,64,934718,CR,42,197965.37,-39240.89,4984338.09,4999963.73
tx760927288890923853,20250506,4.64E+11,64,WYN,205085,20250809,723071,TGDQ,85202970,Y,AUTO-GEN-F5YTIU1W,39,382363,HP,11,286058.8,778431.62,144602.61,162297.69
tx571145509298158019,20250923,7.47E+11,16,SEL,239240,20250903,592093,RRAD,80231546,Y,AUTO-GEN-05Q52FLW,88,817745,TJ,19,992101.63,387336.05,1795850.67,1770122.1
tx264829131455929104,20250705,1.16E+11,49,MCA,290975,20260205,841178,CBGK,67442760,N,AUTO-GEN-1MFFCA52,11,885985,HY,41,75389.36,-340753.02,4304783.3,4265447
tx531823437041034828,20260228,5.12E+11,88,JZX,504099,20260306,452524,KYLS,43662891,Y,AUTO-GEN-DB3EE5KU,27,770861,VN,94,899206.23,576879.7,3914273.97,3936117.46
tx895762863030894354,20260304,3.89E+11,66,CHS,774928,20250727,827623,FJOA,70329310,N,AUTO-GEN-9JYJ5LT8,36,849260,BN,15,-354920.4,361401.94,3329141.48,3345015.57
tx631115553323036325,20250309,9.40E+11,61,CUG,794870,20250806,265944,LKGD,73033002,N,AUTO-GEN-CSD45QZ1,34,777907,WR,43,-34202.24,-19625.81,1263395.94,1275800.97
tx584541598221245930,20250812,1.31E+11,57,NXK,365062,20250707,685948,FNOZ,89555754,Y,AUTO-GEN-WAADHRHZ,62,547095,KO,25,526298.52,67106.38,969902.29,946471.41
tx101865743199867368,20250809,3.66E+11,39,JXT,422182,20260121,322864,GKID,44414341,Y,AUTO-GEN-YY2HI0JD,87,420697,RU,74,-724188.79,17291.42,1785011.47,1776214.21
tx783918416673604466,20250514,1.58E+11,83,NNG,809148,20260301,705848,GLSR,72788781,N,AUTO-GEN-IER5T98B,85,452745,KP,87,137997.42,-71763.54,2446506.57,2439768.21
tx213216147695387936,20251002,7.41E+11,69,CHA,511747,20260201,125502,GLKL,53101359,N,AUTO-GEN-FN4WPM0E,66,299127,GU,24,940951.19,182060.88,889005.52,924086.71
tx082780976279932840,20250918,1.44E+11,26,CAT,596684,20251005,953931,WIGY,55156640,Y,AUTO-GEN-L0SV0710,20,558649,QZ,64,275873.02,954386.11,2688813.27,2674291.2
tx422290936149120955,20250412,1.80E+11,86,LJQ,544963,20251022,888002,LDZQ,35451224,Y,AUTO-GEN-G0OK1Q9D,13,931840,NR,73,-453840.13,423916.31,390134.29,419350.97
tx708601094446977174,20250724,3.11E+11,14,BOP,587342,20250504,563958,BLDF,79514767,Y,AUTO-GEN-FO9ITD0S,86,119305,FT,13,892928.33,765447.42,2772721.03,2732275.8
tx022228039562191966,20250928,6.30E+11,43,TWJ,642227,20251101,214556,LIPV,84771012,Y,AUTO-GEN-0O8DBZWV,66,834741,XF,20,-616839.41,-586160.27,1693261.8,1734041.51
tx162900848945496516,20250605,6.14E+11,55,ISZ,249013,20260201,921433,DAXR,65099849,N,AUTO-GEN-2VYEWWW2,66,212935,QK,45,594404.93,456283.1,4004809.7,3993932.63
tx801132438753755904,20250910,3.00E+11,62,KQK,285934,20260128,214661,NCBA,58587157,N,AUTO-GEN-INT5ZS66,71,635107,WM,67,858740.21,-409367.09,2178477.55,2167768.4
tx898000770759349453,20260201,2.19E+11,20,HPX,348771,20250919,974505,DOOY,99004326,Y,AUTO-GEN-OU53K65S,52,674414,DT,25,1403.15,-614442.83,832019.24,855958.77
tx359718174329093915,20250708,2.21E+11,50,DWR,322813,20250918,236105,ZRBQ,52449953,N,AUTO-GEN-Y96SBPFO,77,547743,OY,52,830118.31,651309.47,927400.29,908117.38
tx259076824304821719,20251230,6.76E+11,83,YMV,728090,20250531,658376,CJIH,84650986,N,AUTO-GEN-1L3C26C2,64,200938,CP,97,-134560.33,323338.65,2870791.65,2873939.28
tx094726219087811814,20250819,9.62E+11,75,FBG,880602,20260117,495576,EXJH,16176234,Y,AUTO-GEN-GZICC9ND,97,440361,PV,28,518395.93,766894.64,2557164.63,2542716.77
tx992897220601509992,20250702,1.02E+11,22,KDR,988513,20250526,895738,SWKW,52330434,N,AUTO-GEN-CVDFYCCR,63,914754,UW,91,470470.55,648865.37,3134218.62,3091777.35
tx796737589472692772,20250309,1.41E+11,12,DMP,237219,20260128,762816,LRDI,27362909,N,AUTO-GEN-PUPPCYD0,18,165048,VA,25,-789946.38,8546.97,3298251.02,3309630.08
tx717411739310523428,20251122,5.93E+11,28,JZG,581340,20250610,431348,BDON,70622618,N,AUTO-GEN-W21FX1VA,84,428012,CV,24,749519.77,628377.07,1047773.79,1059918.49
tx782150001749608269,20250819,1.82E+11,55,YZA,832597,20250518,838553,SBMF,38641640,Y,AUTO-GEN-55117C3A,72,446850,JQ,84,476879.52,-779629.62,1710272.28,1718457.8
tx014938601090319312,20260302,7.20E+11,49,NAU,357205,20250405,809781,KHZL,22384728,Y,AUTO-GEN-SM4234KO,86,722722,WY,18,687208.21,-817571.46,3477564.39,3486499.03
tx212099562943030129,20250610,8.10E+11,36,PTY,599171,20250923,357797,OFUV,85736252,N,AUTO-GEN-KVCA5WF5,41,881264,ZQ,68,410153.56,-594153.17,830004.15,838477.9
tx967069065632322393,20260308,5.76E+11,98,HBQ,889280,20251203,934504,ZRHZ,49858033,Y,AUTO-GEN-D5Y90T85,61,218177,OW,95,-328399.28,-441110.97,2394653.91,2348992.03
tx179107325655195513,20250417,3.52E+11,99,YIC,198860,20260217,984823,RYBA,30191244,Y,AUTO-GEN-0TX7V2V4,34,242824,OQ,27,-712017.44,-220297.17,3036803.4,2988102.13
tx263486125691333076,20250414,8.45E+11,79,PXV,383855,20250728,317165,KJRM,83683767,Y,AUTO-GEN-XHULIVC6,29,747658,PJ,92,-937308.22,-311159.15,3314099.62,3334767.49
tx015149514626432727,20250805,6.50E+11,76,AFX,159541,20251018,973127,UZCW,29582480,Y,AUTO-GEN-Y10HJTM7,84,965292,VD,21,-568068.81,-202667.26,1888943.19,1865757.61
tx356323066285498011,20251007,1.90E+11,47,PVN,755838,20250316,368846,HOIW,79175372,N,AUTO-GEN-6VB1FQI9,63,293748,MX,82,807389.5,809099.52,233733.58,248829.21
tx343678624235570429,20250525,2.90E+11,32,WYP,702020,20251203,454442,CVKL,18018723,N,AUTO-GEN-QC9YA44T,12,407360,XK,14,-374793.78,-263548.12,1291614.2,1252892.76
tx723857649908308341,20250714,3.57E+11,39,CFT,933102,20250918,426077,IVNK,32121175,N,AUTO-GEN-7AYNN98I,50,438203,HK,17,41005.13,-810826.74,3926254.83,3958142.24
tx130385872391370406,20250430,1.63E+11,33,NTZ,630806,20251221,394815,YJIG,20699251,N,AUTO-GEN-B48EKMRL,32,341275,BO,22,-456329.78,-11407.82,110106.02,151476
tx747824898340834681,20250913,3.49E+11,34,LBQ,310025,20251205,228031,WUKV,68666784,N,AUTO-GEN-V0YF8ORW,87,510242,LC,96,-493649.47,110447.47,1555204.41,1515518.44
tx732953611674155760,20251201,3.03E+11,67,WWN,653441,20250730,354680,CUOH,54657734,Y,AUTO-GEN-Q6SD2VKN,65,516439,RG,72,-27598.33,-875064.15,2352560.15,2374487.72
tx419083903318117311,20260106,9.28E+11,18,KMI,592928,20260112,128759,CQXD,60908488,N,AUTO-GEN-GQNPPJVA,64,855310,KO,14,585535.55,-637886.15,1201135.79,1183083
tx949591273447570959,20251014,5.68E+11,51,KSL,763810,20250731,748129,GHIG,85198547,Y,AUTO-GEN-ZB27CCXV,68,947053,GW,38,-297754.7,713096.11,3640697.28,3659938.31
tx244456606862839448,20251012,8.04E+11,74,DKB,956993,20250408,910134,TBIC,98453134,N,AUTO-GEN-B67RZGJB,13,393343,UR,63,-205285.59,415629.51,2561774.99,2602308.26
tx862005596253985310,20251025,7.59E+11,91,CNZ,574004,20250311,889115,CHNI,10980655,Y,AUTO-GEN-F9OWZ3M2,46,986885,WR,78,-405564,862951.62,1773750.51,1745582.27
tx692728920621591382,20250619,7.36E+11,48,MFO,249718,20251214,623840,URJC,28332957,N,AUTO-GEN-N6SGC8DB,88,550899,WX,14,-283868.51,-988985.77,1110305.72,1075218.32
tx618866618128827848,20250813,6.25E+11,35,YWL,753887,20250815,360388,HZMG,24183511,N,AUTO-GEN-1C0ZT9GH,78,408504,YL,14,537439.29,-120579.56,2946544.76,2964549.85
tx778445337584045173,20250814,7.31E+11,65,NGF,283271,20251117,348593,BWJN,46393520,Y,AUTO-GEN-OLQEJ2CS,82,773545,FS,32,-643372.31,556489.53,4831251.08,4818913.63
tx913001744161283197,20260110,6.24E+11,77,RAZ,154772,20250816,846436,CHLX,24843297,N,AUTO-GEN-CY51RGPF,30,770290,IR,17,-497678.67,-487832.99,4647772.73,4614456.19
tx541581851597597741,20260110,6.38E+11,45,JUD,419418,20250319,247548,JVPK,19588905,Y,AUTO-GEN-YO4R61XC,55,318657,ZT,66,-681673.66,975831.58,1479471,1477303.3
tx327640532834799192,20250830,1.87E+11,77,LXC,355585,20260126,633271,VJFP,51790860,Y,AUTO-GEN-A9BH5ZIY,58,417711,EE,76,507569.31,35064.83,756421.94,804843
tx978518530030292643,20260127,1.97E+11,96,ZPZ,347916,20250624,970663,FSSM,80646428,N,AUTO-GEN-BS5INCQA,95,943132,XC,92,744747.54,845223.34,2111624.01,2095097.12
tx016261204880622826,20250716,2.49E+11,35,JTC,470108,20251204,791239,XHXN,57660613,N,AUTO-GEN-QIZQKM51,16,248920,QH,98,147279.13,963850.15,2234472.91,2258637.37
tx467586427367955194,20250829,4.63E+11,56,RWE,716443,20250821,790511,NGLI,62860247,N,AUTO-GEN-UOMXUK0K,60,544994,KO,41,-61961.81,-825033.19,4260484.62,4226477.62
tx487320728409942711,20250913,1.26E+11,40,KQE,703734,20250727,835228,NEFV,11421377,Y,AUTO-GEN-239CXNJS,87,887804,TE,84,-92224.07,313363.81,1843063.16,1834547.04
tx872864231698336865,20250418,9.31E+11,63,KUV,124089,20260101,889586,IZBH,63726531,Y,AUTO-GEN-BCI85IF4,15,264970,NK,11,-601349.87,524731.41,3953963.73,3923253.81
tx685194894372856162,20250919,6.23E+11,19,BWM,379092,20251105,100677,NEJH,76308475,N,AUTO-GEN-0FVHR6L3,55,615602,JB,17,911906.78,-601910.42,1848479.22,1861269.55
tx418720350827250009,20251018,6.21E+11,96,HGJ,125219,20250922,486412,VWNF,76936973,N,AUTO-GEN-8GVB8AVP,25,585983,TD,35,-730580.56,-679535.09,2621948.26,2662803.48
tx529226996161283989,20251120,5.58E+11,40,CIE,918250,20251017,276754,CSKJ,13353330,Y,AUTO-GEN-UQSCP4M4,69,773444,GN,80,-878588.53,335308.32,3325074.38,3350391.71
tx234574826007915702,20250614,3.89E+11,96,OUG,981093,20250630,872880,OTJD,35687209,N,AUTO-GEN-9D887BHW,36,635699,PF,72,448099.24,113687.24,471687.51,426096.94
tx430138363687010944,20251021,1.90E+11,70,ZCO,504635,20251221,284267,PCOF,84324656,N,AUTO-GEN-1BIKGP82,75,476845,ZY,71,270645.17,756150.07,685260.58,702600.6
tx264834194218693351,20250630,9.83E+11,47,PWG,190413,20250605,117210,KFXF,44742676,N,AUTO-GEN-DOMYVCQ1,96,108289,YD,60,824067.27,40068.34,1439570.16,1483277.11
tx976266676253623356,20250517,1.57E+11,60,VDZ,487551,20260216,704040,GNVW,80565279,N,AUTO-GEN-9K3RBJHR,27,258987,HE,90,923419.17,612977.49,2050922.92,2058743.62
tx500614690538642801,20250701,8.81E+11,47,SFE,633827,20250520,672960,VLOA,64076699,Y,AUTO-GEN-DGP5L5I8,67,378286,DO,20,963810,-755129.27,2864584.98,2871106.16
tx638015076537205881,20260214,9.84E+11,18,UHF,757192,20251216,931643,MKFU,71901031,N,AUTO-GEN-8A5J15JU,20,685712,KG,35,-780085.15,-27408.9,1361878.75,1403019.79
tx490606121921559772,20250514,4.50E+11,78,MNP,849819,20260304,110979,HWIP,68542514,Y,AUTO-GEN-OQW22MR3,87,317626,QM,26,692743.21,-371894.19,1207488.12,1161893.73
tx722598499947314331,20260125,6.62E+11,19,ZZM,104452,20251104,207430,HEIL,27591339,Y,AUTO-GEN-MV9GSLT8,35,647052,KD,80,-144401.12,-518944.77,3310265.92,3324818.92
tx849767409917080673,20250817,5.64E+11,77,UFP,162550,20251203,377757,YLIK,95834498,Y,AUTO-GEN-UMTZA7TY,97,228377,SR,44,569414.11,-185356.51,1128999.67,1093384.71
tx452141870641230623,20250414,1.00E+12,73,SGM,668629,20260207,435991,THBB,74463048,Y,AUTO-GEN-L7GQ4V4O,96,968359,VH,13,16510.12,563251.67,3728152.11,3731460.37
tx124825213323872450,20260224,1.73E+11,24,GZK,347116,20250824,394375,NWVA,12189675,Y,AUTO-GEN-H0E4PKEY,48,602102,RG,89,-716465.07,-600456.08,4553023.12,4590248.75
tx062826447625281841,20250523,3.75E+11,71,EKY,824968,20251004,991485,SYAL,82866391,N,AUTO-GEN-EOUFHNL0,30,903302,CK,40,-449641.77,-467466.15,4814569.57,4788568.33
tx466082716140788606,20250528,6.17E+11,45,GEK,573580,20250924,541659,EBDS,53437168,Y,AUTO-GEN-BFG70SIT,69,924569,NG,55,-215336.38,-567802.26,1274132.35,1289596.12
tx435411325695826648,20250405,8.85E+11,73,BPM,551893,20250911,347816,ASIS,49172270,Y,AUTO-GEN-N2K1PWK8,13,509196,NJ,95,592442.24,399788.31,3798521.71,3763117.54
tx439793794951647653,20251223,4.04E+11,73,PQV,960419,20250419,713448,EZSE,15903601,N,AUTO-GEN-0JUDZE6E,67,580670,MH,58,-682141.01,-813040.81,4786255.38,4758058.07
tx076849248658554963,20251005,5.24E+11,48,SXM,316520,20250827,307453,LLUG,45122675,Y,AUTO-GEN-NCAITG0S,53,604616,IE,15,-695643.68,-607405.02,3081130.06,3079483.11
tx887860393208553543,20250419,3.17E+11,80,VAY,456900,20260121,255149,YJBM,96620235,N,AUTO-GEN-XB6XTTRF,10,824677,ZT,72,107696.89,-589463.64,1683474.95,1655623.88
tx602215366920527590,20251015,7.45E+11,24,LNX,567661,20260129,844857,FZKM,83011795,N,AUTO-GEN-E2YTQ2RM,12,678797,NZ,10,932959.5,-506347.97,1333897.28,1310929.88
tx922853542987471156,20251012,1.69E+11,34,DMY,442477,20250922,114809,IVPM,33920216,N,AUTO-GEN-N6Q59E1V,57,397114,JT,64,-949122.42,-82299.92,4070444.45,4074328.34
tx741275967907740117,20250608,8.66E+11,24,EFL,380246,20251009,285179,AJVH,72410699,N,AUTO-GEN-JSVUVUY0,99,955994,RR,64,138950.01,-841299.65,673201.53,628118.84
tx000931584559871488,20250313,8.86E+11,75,ZJS,304183,20250920,923908,JUOE,83317665,N,AUTO-GEN-O06OMYGW,49,161145,IO,22,-109437.72,968642.35,4523934.33,4573573.12
tx053899944218757574,20250414,5.17E+11,66,VWY,981875,20250528,675240,SSVA,54213372,N,AUTO-GEN-1Q96OQ4N,76,996690,KT,83,-664535.28,-610833.58,3143580.93,3189885.17
tx378145172286823834,20251124,5.60E+11,56,GTV,801127,20260116,123421,VRIT,45042785,Y,AUTO-GEN-6X9U30CZ,60,794876,WG,89,69472.68,67683.86,2581198.38,2546379.37
tx336134821756453717,20250526,6.77E+11,66,MCE,824664,20250607,203066,OADY,27931182,Y,AUTO-GEN-EGKVV2UD,15,269841,XL,53,-228442.16,-834353.98,1843813.65,1876671.94
tx705997300778320076,20251122,3.30E+11,18,LKE,451860,20260306,102323,POFA,47808925,N,AUTO-GEN-E5Q7JX2D,97,982057,WU,80,988336.69,844394.87,2084313.09,2074040.09
tx841074791293068791,20250404,9.95E+11,42,VVS,408215,20250808,745822,JTZE,85918751,Y,AUTO-GEN-U05BTBV8,87,686310,GF,49,463402.22,-885740.79,1716443.37,1739046.77
tx341058352042684827,20260220,5.20E+11,77,GAA,574495,20250319,320097,QCUM,95161256,Y,AUTO-GEN-GO42BL0U,59,176162,YF,42,-779043.36,791884.76,2877267.67,2881120.42
tx886705867205652193,20250904,9.22E+11,28,KJY,529748,20260109,898295,MIYE,61124363,N,AUTO-GEN-0W7X3TRL,83,253778,QL,31,626161.24,389891.99,3397475,3379739.88
tx244844588025809041,20250721,3.84E+11,42,CVR,796086,20250625,104001,JIER,29935268,Y,AUTO-GEN-EY17UOD7,23,290840,IG,57,303074.41,-152584.11,2564279.97,2567801.47
tx993619205824826824,20250326,8.51E+11,18,VSK,819047,20250320,392652,FCZM,19707207,N,AUTO-GEN-YFAFZW0D,72,858713,YD,22,365716.3,911531.02,1388164.38,1347435.54
tx740107248295835308,20250525,7.03E+11,92,DCW,354370,20250326,752410,TJEG,93371959,Y,AUTO-GEN-343G8NUI,71,334579,MR,92,913282.5,695684.99,340121.11,313636.49
tx410078351990112469,20260127,8.50E+11,81,IBY,982392,20251023,140167,HKEM,27500716,Y,AUTO-GEN-X1XRTIZM,87,162903,EH,89,404532.99,746233.07,2755808.62,2712051.79
tx490566754385599452,20250514,4.79E+11,23,FBB,833874,20260306,182791,HYQY,80435150,Y,AUTO-GEN-CBY1LTPT,49,832294,HJ,71,425995.99,889714.13,4443862.32,4465931.73
tx901958617813718895,20250729,5.86E+11,66,EQH,142741,20251206,926410,RVFS,16468281,Y,AUTO-GEN-7I6W4KVV,70,980392,HV,62,-611564.34,102308.21,1234751.05,1186641.3
tx846217683794712854,20251124,2.38E+11,22,TIR,441293,20250427,225040,CCGC,78965270,N,AUTO-GEN-YCSLN9XM,58,991939,KH,31,477123.88,-843940.92,3710707.56,3721038.59
tx600080993112432247,20251114,5.50E+11,24,SLM,472783,20250604,620996,IICF,81384146,N,AUTO-GEN-PY5UX4FB,36,608728,UE,26,-849517.44,920802.16,4882069.06,4838419.14
tx812753305040941133,20251027,4.29E+11,63,UHW,348291,20260306,300169,EOXO,74579962,Y,AUTO-GEN-KQB7H8V0,93,122735,NB,40,200149.21,-94221.53,2194893.33,2148416.89
tx278352846213165415,20260123,2.53E+11,80,HOA,260992,20250922,147623,HDDU,96186967,N,AUTO-GEN-9HFKXDCO,76,982872,DP,39,211896.65,66986.89,3579359.56,3540677.31
tx017081052710881914,20260104,9.29E+11,46,PAQ,798905,20250623,570616,FZSM,89601568,N,AUTO-GEN-MUFM1LOV,28,246041,PS,61,91227.44,544269.38,3005130.1,2973948.81
tx466473644857841133,20251219,3.46E+11,64,QSL,487762,20251115,174150,FNTI,57389483,N,AUTO-GEN-3QDPJE3S,21,551844,KT,13,-476348.94,723994.79,4087863.52,4100951.52
tx873121712787562019,20251129,4.76E+11,45,NQX,133556,20260214,885588,UINE,20415237,Y,AUTO-GEN-64Y7SFHA,49,582623,PL,60,668596.65,-544632.93,3278759.65,3272330.94
tx215660984614581135,20250703,6.03E+11,38,PAG,958241,20260131,161748,HIJX,35847489,Y,AUTO-GEN-9AK43N8E,82,818259,ZX,47,-81881.03,132940.12,3585364.6,3575684.94
tx945773271571227138,20260105,8.86E+11,52,UJR,275069,20260208,749099,EXAT,11436515,N,AUTO-GEN-Y6PXBSQR,12,749179,IU,81,-103399.44,257049.63,1596807.42,1607346.17
tx402052247617432711,20250826,7.62E+11,18,HWL,843564,20250505,239098,ZWIX,28283844,Y,AUTO-GEN-8RY75T7T,30,449109,HM,69,-901657.24,-104726.54,500089.99,532681.95
tx339767983758097166,20250925,1.22E+11,81,NOI,855651,20250420,101445,WBEE,42216332,Y,AUTO-GEN-72TBK5AJ,67,919229,CW,61,-15785.78,53595.14,867533.65,837894.56
tx604836195289998938,20250312,1.98E+11,63,YHR,714865,20260116,874406,OTWT,46464994,Y,AUTO-GEN-JEGIB5A5,96,271364,VJ,29,-367410.52,604212.28,1860419.63,1873763.76
tx801210434336695883,20260208,7.44E+11,56,VGI,412048,20250328,912341,PRKZ,15333123,Y,AUTO-GEN-8QP2UCUL,51,771228,QS,15,174578.1,-292476.18,3653739.91,3687421.43
tx410117539400386796,20260109,7.72E+11,12,ZSJ,315025,20250409,848394,WREF,40432792,Y,AUTO-GEN-Q2I67L0G,12,856186,NC,24,-540530.89,-109168.36,1270173.61,1276300.81
tx362755781263389804,20260215,7.21E+11,63,VVF,898201,20250510,832376,XNXW,40245736,N,AUTO-GEN-1K3WX147,71,963955,WI,32,208977.8,-202762.92,1585884.3,1555613.66
tx662473294506320187,20260114,3.32E+11,53,QOW,835345,20250821,147046,GOPJ,28598563,Y,AUTO-GEN-XMHQ5VOB,14,997940,LW,59,-24774.62,-776173.06,3133441,3178749.83
tx202293202491476074,20260221,8.70E+11,91,BFB,713012,20260227,262162,FKEW,41264837,Y,AUTO-GEN-VJ86L04F,39,910493,MY,30,227463.41,805471.95,581158.53,595970.79
tx617602013632747704,20250519,8.92E+11,12,UWK,892186,20250529,991571,ESDE,57683865,Y,AUTO-GEN-FPV8E4O8,49,515166,LG,67,688454.63,-846998.04,4476650.85,4437397.39
tx924540320543014733,20250628,3.23E+11,30,BRX,392832,20250529,245663,THFK,57889114,N,AUTO-GEN-IOOJS2SN,30,337122,PP,42,-40805.68,863089.56,552458.78,515491.79
tx705176097209253768,20250309,6.39E+11,80,HOA,556702,20260220,248446,EKHU,14814287,N,AUTO-GEN-KQVANQOW,57,635397,VA,21,-405789.53,-685998.44,4892176.73,4879646.34
tx836633454791820707,20250518,1.87E+11,52,ORS,880888,20250919,790105,QABT,88424435,Y,AUTO-GEN-9K2TJAJX,79,400862,RD,24,-778868.08,399975.37,2312753.61,2299883.19
tx345973399415153234,20260219,7.72E+11,32,HXT,381871,20260206,172326,ZMSN,94061438,N,AUTO-GEN-FK6LR60E,18,890144,EL,64,634379.6,586851.59,4977830.39,5017506.54
